,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
449,449,Lang Bug 17 - Weak Oracle,16,16,2,2,0,0,0,0,0,0,4,4,0,6,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvWriter,LANG,17
450,450,Lang Bug 37 - Weak Oracle,338,434,25,57,0,0,0,0,0,0,45,53,0,3,org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray,LANG,37
451,451,Lang Bug 34 - Weak Oracle,409,1090,48,130,0,0,0,0,0,0,68,163,0,5,org.apache.commons.lang3.builder.MultiLineToStringStyleTest.testObjectArray,LANG,34
452,452,Lang Bug 9 - Weak Oracle,418,701,34,74,0,0,1,6,0,0,53,78,0,3,org.apache.commons.lang3.time.FastDateFormatTest.testTimeDateDefaults,LANG,9
453,453,Lang Bug 34 - Weak Oracle,401,928,48,110,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testIntArrayArray,LANG,34
454,454,Lang Bug 10 - Weak Oracle,277,407,28,47,0,0,1,5,0,0,32,38,0,6,org.apache.commons.lang3.time.FastDateFormatTest.testDateDefaults,LANG,10
455,455,Lang Bug 64 - Weak Oracle,17,17,2,2,0,0,0,0,0,0,3,3,0,3,org.apache.commons.lang.enums.ValuedEnumTest.testCompareTo,LANG,64
456,456,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,7,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionDoubleArray,LANG,34
457,457,Lang Bug 38 - Weak Oracle,185,358,25,47,0,0,2,2,1,3,16,22,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateHourOfDay,LANG,38
458,458,Lang Bug 9 - Weak Oracle,223,284,16,25,2,2,0,0,2,2,34,39,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testMilleniumBug,LANG,9
459,459,Lang Bug 9 - Weak Oracle,425,1137,24,91,4,12,2,6,6,18,59,136,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testDateISO,LANG,9
460,460,Lang Bug 22 - Weak Oracle,139,171,18,25,0,0,1,1,4,5,10,13,0,3,org.apache.commons.lang3.math.FractionTest.testFactory_String_double,LANG,22
461,461,Lang Bug 10 - Weak Oracle,571,83241494,42,11533419,9,1456601,2,193282,7,1745007,81,16653192,0,376,org.apache.commons.lang3.time.FastDateFormatTest.testParseSync,LANG,10
462,462,Lang Bug 48 - Weak Oracle,92,139,15,23,0,0,0,0,0,0,13,17,0,2,org.apache.commons.lang.builder.EqualsBuilderTest.testReflectionEquals,LANG,48
463,463,Lang Bug 17 - Weak Oracle,149,644,23,156,0,0,0,0,0,0,24,42,0,7,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvString,LANG,17
464,464,Lang Bug 14 - Weak Oracle,47,48,6,7,0,0,0,0,0,0,9,9,0,17,org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testGetContextValues,LANG,14
465,465,Lang Bug 9 - Weak Oracle,93,112,9,10,0,0,2,4,0,0,17,20,0,2,org.apache.commons.lang3.time.FastDateParserTest.testEquals,LANG,9
466,466,Lang Bug 26 - Weak Oracle,408,3058,41,390,2,15,2,8,3,27,51,232,0,8,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateAmPm,LANG,26
467,467,Lang Bug 9 - Weak Oracle,438,1024,42,115,0,0,0,0,0,0,69,137,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLang303,LANG,9
468,468,Lang Bug 18 - Weak Oracle,636,1838,57,187,4,12,2,6,6,18,75,207,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testDateISO,LANG,18
469,469,Lang Bug 53 - Weak Oracle,131,303,17,39,0,0,0,0,1,3,10,16,0,60,org.apache.commons.lang.time.DateUtilsTest.testRound,LANG,53
470,470,Lang Bug 53 - Weak Oracle,158,330,22,44,0,0,1,1,1,3,12,18,0,60,org.apache.commons.lang.time.DateUtilsTest.testRound,LANG,53
471,471,Lang Bug 9 - Weak Oracle,353,764,15,37,1,1,0,0,0,0,79,140,0,43,org.apache.commons.lang3.time.FastDateParserTest.testLocales_Long_AD,LANG,9
472,472,Lang Bug 34 - Weak Oracle,362,744,43,86,0,0,0,0,0,0,55,108,0,5,org.apache.commons.lang3.builder.SimpleToStringStyleTest.testLongArrayArray,LANG,34
473,473,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionObjectCycle,LANG,34
474,474,Lang Bug 9 - Weak Oracle,279,2932,20,297,0,0,0,0,0,0,52,445,0,1,org.apache.commons.lang3.time.FastDateParserTest.testLANG_831,LANG,9
475,475,Lang Bug 58 - Weak Oracle,54,58,10,11,0,0,0,0,0,0,14,15,0,1,org.apache.commons.lang.math.NumberUtilsTest.testLang300,LANG,58
476,476,Lang Bug 10 - Weak Oracle,1094,71444,93,7762,1,11,1,30,0,0,164,10480,0,67,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_ShortNoEra_AD,LANG,10
477,477,Lang Bug 61 - Weak Oracle,66,153,7,26,0,0,0,0,0,0,5,11,0,3,org.apache.commons.lang.text.StrBuilderTest.testLang294,LANG,61
478,478,Lang Bug 61 - Weak Oracle,111,887,17,207,0,0,0,0,0,0,10,50,0,3,org.apache.commons.lang.text.StrBuilderTest.testDeleteAll_String,LANG,61
479,479,Lang Bug 4 - Weak Oracle,200,393,37,79,0,0,0,0,0,0,28,57,0,4,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeXmlSupplementaryCharacters,LANG,4
480,480,Lang Bug 38 - Weak Oracle,237,515,34,76,0,0,2,2,1,3,21,27,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundAmPm,LANG,38
481,481,Lang Bug 21 - Weak Oracle,152,152,23,23,0,0,0,0,0,0,42,42,0,2,org.apache.commons.lang3.time.DateUtilsTest.testIsSameLocalTime_Cal,LANG,21
482,482,Lang Bug 4 - Weak Oracle,106,183,17,36,0,0,0,0,0,0,16,37,0,58,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeJavaWithSlash,LANG,4
483,483,Lang Bug 26 - Weak Oracle,350,1871,35,217,2,15,0,0,3,19,48,202,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateSecond,LANG,26
484,484,Lang Bug 34 - Weak Oracle,396,966,46,112,0,0,0,0,0,0,66,150,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testShortArray,LANG,34
485,485,Lang Bug 7 - Weak Oracle,7,7,0,0,0,0,0,0,0,0,2,2,0,1,org.apache.commons.lang3.math.NumberUtilsTest.testCreateNumber,LANG,7
486,486,Lang Bug 4 - Weak Oracle,199,2485,39,528,0,0,0,0,0,0,27,807,0,1695209,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeHexCharsHtml,LANG,4
487,487,Lang Bug 19 - Weak Oracle,52,52,11,11,0,0,0,0,0,0,8,8,0,1,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtmlHighUnicode,LANG,19
488,488,Lang Bug 26 - Weak Oracle,172,591,9,50,3,10,1,2,5,14,24,70,0,4,org.apache.commons.lang3.time.DateFormatUtilsTest.testTimeISO,LANG,26
489,489,Lang Bug 9 - Weak Oracle,186,371,13,27,1,1,0,0,0,0,33,64,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testQuotes,LANG,9
490,490,Lang Bug 48 - Weak Oracle,119,437,18,77,0,0,0,0,0,0,19,64,0,13,org.apache.commons.lang.builder.EqualsBuilderTest.testReflectionEqualsExcludeFields,LANG,48
491,491,Lang Bug 30 - Weak Oracle,70,562,13,145,0,0,0,0,0,0,8,26,0,5,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvString,LANG,30
492,492,Lang Bug 17 - Weak Oracle,99,312,12,48,0,0,0,0,0,0,17,42,0,1,org.apache.commons.lang3.text.translate.NumericEntityEscaperTest.testAbove,LANG,17
493,493,Lang Bug 38 - Weak Oracle,9,9,1,1,0,0,0,0,0,0,2,2,0,2,org.apache.commons.lang3.time.FastDateFormatTest.testShortDateStyleWithLocales,LANG,38
494,494,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testToLocale_3Part,LANG,57
495,495,Lang Bug 38 - Weak Oracle,206,484,28,70,0,0,2,2,1,3,17,23,0,8,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateAmPm,LANG,38
496,496,Lang Bug 9 - Weak Oracle,206,667,11,32,1,1,0,0,0,0,44,112,0,159,org.apache.commons.lang3.time.FastDateParserTest.testLocales_Long_BC,LANG,9
497,497,Lang Bug 17 - Weak Oracle,107,311,13,47,0,0,0,0,0,0,19,44,0,1,org.apache.commons.lang3.text.translate.NumericEntityEscaperTest.testBetween,LANG,17
498,498,Lang Bug 41 - Weak Oracle,28,28,4,4,0,0,0,0,0,0,5,5,0,2,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Object,LANG,41
499,499,Lang Bug 41 - Weak Oracle,31,31,4,4,0,0,0,0,0,0,6,6,0,2,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Object,LANG,41
500,500,Lang Bug 34 - Weak Oracle,249,358,40,64,0,0,0,0,0,0,38,47,0,9,org.apache.commons.lang3.text.StrTokenizerTest.test7,LANG,34
501,501,Lang Bug 28 - Weak Oracle,57,171,9,36,0,0,0,0,0,0,6,16,0,1,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest.testSupplementaryUnescaping,LANG,28
502,502,Lang Bug 38 - Weak Oracle,209,396,29,54,0,0,1,1,1,3,19,25,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundHour,LANG,38
503,503,Lang Bug 10 - Weak Oracle,960,4192,74,498,1,1,1,3,0,0,154,532,0,16508,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Long_AD,LANG,10
504,504,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,7,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionArrayCycleLevel2,LANG,34
505,505,Lang Bug 30 - Weak Oracle,36,250011,8,60002,0,0,0,0,0,0,2,10001,0,1,org.apache.commons.lang3.StringUtilsTest.testLeftPad_StringIntChar,LANG,30
506,506,Lang Bug 18 - Weak Oracle,964,7091,110,1146,4,7,1,1,6,9,130,645,0,5,org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISO,LANG,18
507,507,Lang Bug 10 - Weak Oracle,205,1001,19,77,1,3,0,0,0,0,42,177,0,376,org.apache.commons.lang3.time.FastDateParserTest.testParseZone,LANG,10
508,508,Lang Bug 38 - Weak Oracle,185,447,25,59,0,0,2,2,1,4,16,25,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateDate,LANG,38
509,509,Lang Bug 22 - Weak Oracle,75,75,9,9,0,0,1,1,2,2,5,5,0,1,org.apache.commons.lang3.math.FractionTest.testToProperString,LANG,22
510,510,Lang Bug 47 - Weak Oracle,56,59,4,5,0,0,0,0,0,0,4,4,0,6,org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppendFixedWidthPadRight,LANG,47
511,511,Lang Bug 9 - Weak Oracle,295,1095,19,103,3,12,0,0,3,12,45,132,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testLang538,LANG,9
512,512,Lang Bug 4 - Weak Oracle,143,213,21,36,0,0,0,0,0,0,28,51,0,4,org.apache.commons.lang3.StringUtilsTest.testEscapeSurrogatePairsLang858,LANG,4
513,513,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionCharArrayArray,LANG,34
514,514,Lang Bug 34 - Weak Oracle,254,445,39,64,0,0,0,0,0,0,39,64,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testAppendToStringUsingMultiLineStyle,LANG,34
515,515,Lang Bug 10 - Weak Oracle,344,4921,22,313,2,8,0,0,0,0,59,855,0,8,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testAmPm,LANG,10
516,516,Lang Bug 2 - Weak Oracle,100,305,12,45,0,0,1,1,0,0,15,36,0,7,org.apache.commons.lang3.ArrayUtilsTest.testSubarrayObject,LANG,2
517,517,Lang Bug 9 - Weak Oracle,235,696,13,34,1,1,0,0,0,0,46,114,0,116,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Long_BC,LANG,9
518,518,Lang Bug 14 - Weak Oracle,46,47,6,7,0,0,0,0,0,0,9,9,0,17,org.apache.commons.lang3.exception.DefaultExceptionContextTest.testGetContextValues,LANG,14
519,519,Lang Bug 60 - Weak Oracle,99,99,8,8,0,0,0,0,0,0,8,8,0,5,org.apache.commons.lang.text.StrBuilderTest.testReplaceFirst_String_String,LANG,60
520,520,Lang Bug 30 - Weak Oracle,66,558,13,145,0,0,0,0,0,0,7,25,0,5,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvWriter,LANG,30
521,521,Lang Bug 32 - Weak Oracle,64,72,9,9,0,0,0,0,0,0,12,14,0,12,org.apache.commons.lang3.builder.HashCodeBuilderTest.testReflectionHashCode,LANG,32
522,522,Lang Bug 19 - Weak Oracle,140,196,18,34,0,0,0,0,0,0,18,20,0,20,org.apache.commons.lang3.StringEscapeUtilsTest.testStandaloneAmphersand,LANG,19
523,523,Lang Bug 30 - Weak Oracle,46,46,7,7,0,0,0,0,0,0,5,5,0,4,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_CharArrayWithSupplementaryChars,LANG,30
524,524,Lang Bug 1 - Weak Oracle,495,3868,82,704,0,0,0,0,0,0,79,509,0,4,org.apache.commons.lang3.math.NumberUtilsTest.testCreateNumber,LANG,1
525,525,Lang Bug 38 - Weak Oracle,198,296,27,40,0,0,0,0,1,2,19,22,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundMinute,LANG,38
526,526,Lang Bug 41 - Weak Oracle,208,217,19,20,0,0,0,0,0,0,36,36,0,4,org.apache.commons.lang.builder.StandardToStringStyleTest.testLongArrayArray,LANG,41
527,527,Lang Bug 61 - Weak Oracle,232,547,26,60,0,0,0,0,0,0,21,47,0,1,org.apache.commons.lang.text.StrBuilderTest.testReplaceFirst_String_String,LANG,61
528,528,Lang Bug 41 - Weak Oracle,21,21,3,3,0,0,0,0,0,0,4,4,0,5,org.apache.commons.lang.ClassUtilsTest.test_getPackageCanonicalName_Object,LANG,41
529,529,Lang Bug 41 - Weak Oracle,24,24,3,3,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang.ClassUtilsTest.test_getPackageCanonicalName_Object,LANG,41
530,530,Lang Bug 14 - Weak Oracle,209,1286,16,115,0,0,0,0,0,0,50,321,0,1,org.apache.commons.lang3.exception.DefaultExceptionContextTest.testAddContextValue,LANG,14
531,531,Lang Bug 1 - Weak Oracle,26,26,4,4,0,0,0,0,0,0,6,6,0,2,org.apache.commons.lang3.math.NumberUtilsTest.testStringCreateNumberEnsureNoPrecisionLoss,LANG,1
532,532,Lang Bug 10 - Weak Oracle,196,310,17,26,1,1,0,0,0,0,35,52,0,4,org.apache.commons.lang3.time.FastDateParserTest.testDayOf,LANG,10
533,533,Lang Bug 19 - Weak Oracle,122,466,23,97,0,0,0,0,0,0,16,78,0,6,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest.testUnfinishedEntity,LANG,19
534,534,Lang Bug 34 - Weak Oracle,220,252,34,39,0,0,0,0,0,0,35,38,0,3,org.apache.commons.lang3.builder.DefaultToStringStyleTest.testAppendSuper,LANG,34
535,535,Lang Bug 4 - Weak Oracle,71,74,13,14,0,0,0,0,0,0,13,14,0,4,org.apache.commons.lang3.StringEscapeUtilsTest.testLang720,LANG,4
536,536,Lang Bug 26 - Weak Oracle,149,197,15,23,1,1,0,0,1,1,22,27,0,4,org.apache.commons.lang3.time.DateFormatUtilsTest.testFormat,LANG,26
537,537,Lang Bug 38 - Weak Oracle,442,5027,62,877,0,0,0,0,0,0,69,424,0,1,org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISO,LANG,38
538,538,Lang Bug 9 - Weak Oracle,169,244,13,21,0,0,1,3,0,0,20,26,0,2,org.apache.commons.lang3.time.FastDateFormatTest.test_getInstance_String_TimeZone_Locale,LANG,9
539,539,Lang Bug 34 - Weak Oracle,247,343,40,61,0,0,0,0,0,0,38,47,0,6,org.apache.commons.lang3.text.StrTokenizerTest.test4,LANG,34
540,540,Lang Bug 4 - Weak Oracle,67,2170,13,464,0,0,0,0,0,0,12,763,0,730,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtml,LANG,4
541,541,Lang Bug 14 - Weak Oracle,232,1333,16,115,0,0,0,0,0,0,54,331,0,1,org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testAddContextValue,LANG,14
542,542,Lang Bug 9 - Weak Oracle,354,1167,18,91,3,15,2,6,5,21,48,133,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testTimeISO,LANG,9
543,543,Lang Bug 30 - Weak Oracle,36,250011,8,60002,0,0,0,0,0,0,2,10001,0,1,org.apache.commons.lang3.StringUtilsTest.testRightPad_StringIntChar,LANG,30
544,544,Lang Bug 41 - Weak Oracle,447,2641,49,265,0,0,0,0,0,0,81,494,0,1,org.apache.commons.lang.builder.MultiLineToStringStyleTest.testObject,LANG,41
545,545,Lang Bug 34 - Weak Oracle,285,329,43,52,0,0,0,0,0,0,47,51,0,1,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeCollection,LANG,34
546,546,Lang Bug 42 - Weak Oracle,197,661,25,95,0,0,0,0,0,0,29,86,0,5,org.apache.commons.lang.StringEscapeUtilsTest.testEscapeXml,LANG,42
547,547,Lang Bug 26 - Weak Oracle,149,197,15,23,1,1,0,0,1,1,22,27,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testFormatCalendar,LANG,26
548,548,Lang Bug 16 - Weak Oracle,261,392,48,76,0,0,0,0,0,0,24,27,0,41,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,16
549,549,Lang Bug 4 - Weak Oracle,120,2756,15,537,0,0,0,0,0,0,19,815,0,15,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeUnknownEntity,LANG,4
550,550,Lang Bug 30 - Weak Oracle,75,125,15,29,0,0,0,0,0,0,5,6,0,5,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsAny_StringWithSupplementaryChars,LANG,30
551,551,Lang Bug 10 - Weak Oracle,225,339,19,28,1,1,0,0,0,0,37,54,0,4,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testDayOf,LANG,10
552,552,Lang Bug 9 - Weak Oracle,64,272,4,4,0,0,2,28,0,0,14,53,0,7,org.apache.commons.lang3.time.FastDateParserTest.test_Equality_Hash,LANG,9
553,553,Lang Bug 12 - Weak Oracle,33,33,6,6,0,0,0,0,0,0,3,3,0,2,org.apache.commons.lang3.RandomStringUtilsTest.testExceptions,LANG,12
554,554,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,9,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionArrayArrayCycle,LANG,34
555,555,Lang Bug 23 - Weak Oracle,39,44,2,3,0,0,2,2,0,0,9,10,0,15,org.apache.commons.lang3.text.ExtendedMessageFormatTest.testEqualsHashcode,LANG,23
556,556,Lang Bug 34 - Weak Oracle,236,288,37,46,0,0,0,0,0,0,37,42,0,9,org.apache.commons.lang3.text.StrTokenizerTest.test6,LANG,34
557,557,Lang Bug 2 - Weak Oracle,260,1663,37,263,0,0,0,0,0,0,38,169,0,3,org.apache.commons.lang3.math.NumberUtilsTest.testCreateNumberMagnitude,LANG,2
558,558,Lang Bug 1 - Weak Oracle,275,1678,40,266,0,0,0,0,0,0,42,173,0,4,org.apache.commons.lang3.math.NumberUtilsTest.testCreateNumberMagnitude,LANG,1
559,559,Lang Bug 9 - Weak Oracle,171,345,13,36,0,0,1,6,0,0,22,32,0,1,org.apache.commons.lang3.time.FastDateFormatTest.test_getInstance_String_Locale,LANG,9
560,560,Lang Bug 26 - Weak Oracle,400,2980,46,378,2,15,2,4,3,27,46,233,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundSemiMonth,LANG,26
561,561,Lang Bug 10 - Weak Oracle,637,17130,46,1724,1,3,0,0,0,0,117,2750,0,350,org.apache.commons.lang3.time.FastDateParserTest.testLocales_Short_BC,LANG,10
562,562,Lang Bug 34 - Weak Oracle,249,370,40,68,0,0,0,0,0,0,38,49,0,9,org.apache.commons.lang3.text.StrTokenizerTest.test2,LANG,34
563,563,Lang Bug 34 - Weak Oracle,404,931,49,111,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testShortArrayArray,LANG,34
564,564,Lang Bug 34 - Weak Oracle,234,266,35,40,0,0,0,0,0,0,36,39,0,11,org.apache.commons.lang3.builder.DefaultToStringStyleTest.testObject,LANG,34
565,565,Lang Bug 19 - Weak Oracle,216,425,44,93,0,0,0,0,0,0,25,51,0,131074,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeHexCharsHtml,LANG,19
566,566,Lang Bug 62 - Weak Oracle,33,33,6,6,0,0,0,0,0,0,5,5,0,1,org.apache.commons.lang.EntitiesTest.testUnescapeMiscellaneous,LANG,62
567,567,Lang Bug 62 - Weak Oracle,244,264,33,40,0,0,0,0,0,0,41,42,0,1,org.apache.commons.lang.EntitiesTest.testUnescapeMiscellaneous,LANG,62
568,568,Lang Bug 5 - Weak Oracle,33,33,5,5,0,0,0,0,0,0,9,9,0,11,org.apache.commons.lang3.LocaleUtilsTest.testToLocale_1Part,LANG,5
569,569,Lang Bug 31 - Weak Oracle,50,50,8,8,0,0,0,0,0,0,4,4,0,4,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsAnyStringWithSupplementaryChars,LANG,31
570,570,Lang Bug 18 - Weak Oracle,591,3663,60,406,2,20,1,9,2,20,70,408,0,6,org.apache.commons.lang3.time.DateFormatUtilsTest.testFormatUTC,LANG,18
571,571,Lang Bug 2 - Weak Oracle,24,24,2,2,0,0,0,0,0,0,8,8,0,1,org.apache.commons.lang3.LocaleUtilsTest.testParseAllLocales,LANG,2
572,572,Lang Bug 34 - Weak Oracle,220,294,34,45,0,0,0,0,0,0,35,42,0,3,org.apache.commons.lang3.builder.MultiLineToStringStyleTest.testAppendSuper,LANG,34
573,573,Lang Bug 30 - Weak Oracle,27,27,5,5,0,0,0,0,0,0,3,3,0,4,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAnyBut_StringStringWithSupplementaryChars,LANG,30
574,574,Lang Bug 5 - Weak Oracle,27,27,2,2,0,0,0,0,0,0,9,9,0,1,org.apache.commons.lang3.LocaleUtilsTest.testLang865,LANG,5
575,575,Lang Bug 4 - Weak Oracle,147,2763,18,537,0,0,1,1,0,0,24,818,0,9,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHiragana,LANG,4
576,576,Lang Bug 30 - Weak Oracle,47,47,7,7,0,0,0,0,0,0,5,5,0,4,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_StringWithSupplementaryChars,LANG,30
577,577,Lang Bug 10 - Weak Oracle,375,3485,28,381,0,0,0,0,0,0,63,536,0,1,org.apache.commons.lang3.time.FastDateParserTest.testLANG_831,LANG,10
578,578,Lang Bug 2 - Weak Oracle,74,77,11,12,0,0,1,1,0,0,10,10,0,11,org.apache.commons.lang3.StringUtilsTest.testJoin_ArrayString,LANG,2
579,579,Lang Bug 9 - Weak Oracle,250,462,14,29,1,1,0,0,0,0,48,78,0,160,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_ShortNoEra_AD,LANG,9
580,580,Lang Bug 4 - Weak Oracle,46,109,8,19,0,0,0,0,0,0,7,17,0,9,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtmlVersions,LANG,4
581,581,Lang Bug 24 - Weak Oracle,26,26,10,10,0,0,0,0,0,0,2,2,0,3,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,24
582,582,Lang Bug 60 - Weak Oracle,93,844,17,211,0,0,0,0,0,0,5,29,0,2,org.apache.commons.lang.text.StrBuilderTest.testContains_String,LANG,60
583,583,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionFloatArrayArray,LANG,34
584,584,Lang Bug 9 - Weak Oracle,126,612,8,40,0,0,0,0,0,0,27,115,0,1,org.apache.commons.lang3.time.FastDateParserTest.testLowYearPadding,LANG,9
585,585,Lang Bug 9 - Weak Oracle,380,666,28,68,0,0,1,6,0,0,52,77,0,1,org.apache.commons.lang3.time.FastDateFormatTest.test_getInstance,LANG,9
586,586,Lang Bug 26 - Weak Oracle,243,575,15,50,4,8,1,2,6,12,35,72,0,4,org.apache.commons.lang3.time.DateFormatUtilsTest.testDateISO,LANG,26
587,587,Lang Bug 30 - Weak Oracle,35,35,6,6,0,0,0,0,0,0,4,4,0,2,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_CharArrayWithBadSupplementaryChars,LANG,30
588,588,Lang Bug 4 - Weak Oracle,42,81,8,15,0,0,0,0,0,0,6,12,0,88,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeXml,LANG,4
589,589,Lang Bug 17 - Weak Oracle,100,428,12,60,0,0,0,0,0,0,13,38,0,20,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtml,LANG,17
590,590,Lang Bug 34 - Weak Oracle,247,343,40,61,0,0,0,0,0,0,38,47,0,6,org.apache.commons.lang3.text.StrTokenizerTest.test8,LANG,34
591,591,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testCountriesByLanguage,LANG,57
592,592,Lang Bug 9 - Weak Oracle,79,79,6,6,0,0,0,0,0,0,13,13,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testLocaleMatches,LANG,9
593,593,Lang Bug 9 - Weak Oracle,155,269,10,19,1,1,0,0,0,0,30,47,0,1,org.apache.commons.lang3.time.FastDateParserTest.testDayOf,LANG,9
594,594,Lang Bug 4 - Weak Oracle,15,15,2,2,0,0,0,0,0,0,4,4,0,1,org.apache.commons.lang3.text.translate.LookupTranslatorTest.testBasicLookup,LANG,4
595,595,Lang Bug 50 - Weak Oracle,66,72,12,12,0,0,0,0,0,0,7,7,0,3,org.apache.commons.lang.time.FastDateFormatTest.test_changeDefault_Locale_DateTimeInstance,LANG,50
596,596,Lang Bug 9 - Weak Oracle,890,3161,68,346,1,1,1,3,0,0,142,406,0,43,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Short_AD,LANG,9
597,597,Lang Bug 30 - Weak Oracle,28,58,5,13,0,0,0,0,0,0,2,3,0,3,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAny_StringString,LANG,30
598,598,Lang Bug 41 - Weak Oracle,205,214,19,20,0,0,0,0,0,0,35,35,0,4,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testLongArray,LANG,41
