,Unnamed: 0,Unnamed: 0.1,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
485,485,485,Chart Bug 4 - Weak Oracle,2390,4994,173,401,0,0,3,4,5,10,350,630,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoomOutBoth,CHART,4,False
486,486,486,Chart Bug 22 - Weak Oracle,121,146,12,15,0,0,0,0,0,0,15,20,0,9,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAddUpdatesCachedRange,CHART,22,False
487,487,487,Chart Bug 16 - Weak Oracle,35,35,3,3,0,0,0,0,0,0,3,3,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetCategoryCount,CHART,16,False
488,488,488,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testEquals,CHART,6,False
489,489,489,Chart Bug 6 - Weak Oracle,65,80,9,11,0,0,0,0,0,0,8,8,0,1,org.jfree.chart.util.junit.ShapeListTests.testCloning,CHART,6,False
490,490,490,Chart Bug 6 - Weak Oracle,390,1528,46,163,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests.testHashcode,CHART,6,False
492,492,492,Chart Bug 4 - Weak Oracle,312,363,33,41,0,0,2,2,0,0,37,39,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testFindRangeBounds,CHART,4,False
493,493,493,Chart Bug 20 - Weak Oracle,2547,22127,373,3428,0,0,2,4,0,0,283,2620,0,6,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testEquals,CHART,20,False
494,494,494,Chart Bug 4 - Weak Oracle,1274,3417,130,319,0,0,2,2,0,0,164,402,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testFindRangeBounds,CHART,4,False
495,495,495,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testEquals,CHART,6,False
496,496,496,Chart Bug 6 - Weak Oracle,1187,8647,199,1594,0,0,0,0,0,0,120,527,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization5,CHART,6,False
498,498,498,Chart Bug 12 - Weak Oracle,4561,17155,357,2436,0,0,0,0,0,0,647,2489,0,1,org.jfree.chart.plot.junit.MultiplePiePlotTests.testSerialization,CHART,12,False
499,499,499,Chart Bug 4 - Weak Oracle,2003,7239,327,1348,0,0,2,2,0,0,199,530,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization2,CHART,4,False
500,500,500,Chart Bug 20 - Weak Oracle,2061,13452,324,2375,0,0,0,0,0,0,206,991,0,6,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testEquals,CHART,20,False
501,501,501,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testSerialization,CHART,6,False
503,503,503,Chart Bug 6 - Weak Oracle,311,604,54,109,0,0,0,0,0,0,28,48,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization,CHART,6,False
504,504,504,Chart Bug 4 - Weak Oracle,3339,41637,198,4534,0,0,3,8,5,8,522,3116,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoomInDomain,CHART,4,False
505,505,505,Chart Bug 6 - Weak Oracle,384,1517,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testHashcode,CHART,6,False
506,506,506,Chart Bug 4 - Weak Oracle,8918,80066,688,7248,2,4,15,318,30,354,1385,10395,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testBug1593156,CHART,4,False
507,507,507,Chart Bug 6 - Weak Oracle,176,374,30,66,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testCloning,CHART,6,False
508,508,508,Chart Bug 6 - Weak Oracle,312,699,55,125,0,0,0,0,0,0,33,60,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testSerialization,CHART,6,False
509,509,509,Chart Bug 20 - Weak Oracle,1383,2502,107,207,0,0,2,2,0,0,172,303,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testSetSeriesToolTipGenerator,CHART,20,False
510,510,510,Chart Bug 6 - Weak Oracle,563,1049,100,195,0,0,0,0,0,0,46,81,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization,CHART,6,False
512,512,512,Chart Bug 6 - Weak Oracle,289,569,49,101,0,0,0,0,0,0,25,43,0,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testEquals,CHART,6,False
513,513,513,Chart Bug 20 - Weak Oracle,1601,3594,121,300,0,0,2,2,0,0,211,483,0,1,org.jfree.chart.junit.StackedAreaChartTests.testReplaceDataset,CHART,20,False
514,514,514,Chart Bug 20 - Weak Oracle,1442,7372,122,749,0,0,2,14,0,0,197,944,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange4,CHART,20,False
515,515,515,Chart Bug 1 - Weak Oracle,4995,3155350,433,194244,0,0,16,62434,21,136,779,3727,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization3,CHART,1,False
516,516,516,Chart Bug 6 - Weak Oracle,459,1616,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testHashcode,CHART,6,False
517,517,517,Chart Bug 6 - Weak Oracle,227,440,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testCloning,CHART,6,False
518,518,518,Chart Bug 6 - Weak Oracle,6238,22740,594,2182,0,0,5,46,20,75,964,2992,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization4,CHART,6,False
519,519,519,Chart Bug 6 - Weak Oracle,1208,5313,214,1014,0,0,0,0,0,0,116,344,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization4,CHART,6,False
520,520,520,Chart Bug 11 - Weak Oracle,585,2622,97,466,0,0,0,0,0,0,70,248,0,2,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testEquals,CHART,11,False
521,521,521,Chart Bug 6 - Weak Oracle,289,573,49,102,0,0,0,0,0,0,25,44,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testSerialization,CHART,6,False
522,522,522,Chart Bug 6 - Weak Oracle,538,1880,73,233,0,0,5,48,0,0,72,241,0,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testHashcode,CHART,6,False
523,523,523,Chart Bug 6 - Weak Oracle,226,439,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testCloning1,CHART,6,False
524,524,524,Chart Bug 2 - Weak Oracle,2939,5399,148,282,1,1,2,4,2,2,399,705,0,11,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testGetLegendItemSeriesIndex,CHART,2,False
525,525,525,Chart Bug 1 - Weak Oracle,7362,319703,584,21616,2,6,20,5473,26,185,1169,5157,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,1,False
526,526,526,Chart Bug 20 - Weak Oracle,1337,2421,102,201,0,0,2,2,0,0,164,291,0,1,org.jfree.chart.junit.StackedBarChartTests.testSetSeriesURLGenerator,CHART,20,False
527,527,527,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testSerialization,CHART,6,False
528,528,528,Chart Bug 11 - Weak Oracle,67,228,11,42,0,0,0,0,0,0,14,54,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testSerialization,CHART,11,False
529,529,529,Chart Bug 26 - Weak Oracle,1841,5643,180,570,0,0,9,20,4,11,279,698,0,2,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Horizontal,CHART,26,False
530,530,530,Chart Bug 2 - Weak Oracle,297,575,26,44,0,0,0,0,0,0,50,96,0,8,org.jfree.data.general.junit.DatasetUtilitiesTests.testFindRangeBounds2,CHART,2,False
531,531,531,Chart Bug 6 - Weak Oracle,320,660,55,119,0,0,0,0,0,0,29,51,0,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testEquals,CHART,6,False
532,532,532,Chart Bug 17 - Weak Oracle,542,2311,59,262,0,0,0,0,0,0,98,359,0,1,org.jfree.data.time.junit.TimeSeriesTests.testClone2,CHART,17,False
533,533,533,Chart Bug 6 - Weak Oracle,218,485,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testSerialization,CHART,6,False
535,535,535,Chart Bug 6 - Weak Oracle,505,1233,91,245,0,0,0,0,0,0,51,96,0,1,org.jfree.chart.plot.junit.PolarPlotTests.testCloning,CHART,6,False
536,536,536,Chart Bug 20 - Weak Oracle,4341,79292,584,11344,0,0,2,16,0,0,614,12323,0,3,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testSerialization,CHART,20,False
537,537,537,Chart Bug 20 - Weak Oracle,10280,53688,737,4099,1,3,19,141,32,166,1575,7173,0,1,org.jfree.chart.junit.BarChartTests.testDrawWithNullInfo,CHART,20,False
538,538,538,Chart Bug 20 - Weak Oracle,4115,20061,573,3243,0,0,2,4,0,0,571,2479,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization,CHART,20,False
540,540,540,Chart Bug 6 - Weak Oracle,1089,5051,192,966,0,0,0,0,0,0,103,321,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testSerialization,CHART,6,False
542,542,542,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testSerialization,CHART,6,False
544,544,544,Chart Bug 4 - Weak Oracle,3339,41637,198,4534,0,0,3,8,5,8,522,3116,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoomInRange,CHART,4,False
545,545,545,Chart Bug 6 - Weak Oracle,390,1528,46,163,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testHashcode,CHART,6,False
546,546,546,Chart Bug 6 - Weak Oracle,220,481,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testEquals,CHART,6,False
547,547,547,Chart Bug 20 - Weak Oracle,1358,2444,109,211,0,0,2,2,0,0,169,306,0,1,org.jfree.chart.junit.BarChartTests.testSetSeriesURLGenerator,CHART,20,False
548,548,548,Chart Bug 1 - Weak Oracle,7388,3456157,603,212759,2,2,23,68332,27,163,1151,5194,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullQ1,CHART,1,False
549,549,549,Chart Bug 6 - Weak Oracle,314,695,55,124,0,0,0,0,0,0,33,59,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testEquals,CHART,6,False
550,550,550,Chart Bug 20 - Weak Oracle,2295,15945,285,2202,0,0,2,8,0,0,287,1994,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testCloning,CHART,20,False
552,552,552,Chart Bug 4 - Weak Oracle,7378,33993,609,3050,2,2,14,143,25,169,1192,4447,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testNoDisplayedItem,CHART,4,False
554,554,554,Chart Bug 4 - Weak Oracle,10450,47352,865,3980,3,6,15,131,30,169,1602,6026,0,1,org.jfree.chart.plot.junit.XYPlotTests.testDrawSeriesWithZeroItems,CHART,4,False
556,556,556,Chart Bug 21 - Weak Oracle,545,1285,47,130,0,0,0,0,0,0,70,181,0,1,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAddUpdatesCachedRange,CHART,21,False
557,557,557,Chart Bug 21 - Weak Oracle,383,1043,29,103,0,0,0,0,0,0,46,145,0,2,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAddUpdatesCachedRange,CHART,21,False
558,558,558,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testHashcode,CHART,6,False
559,559,559,Chart Bug 20 - Weak Oracle,10096,33445,696,2673,1,1,13,74,29,101,1569,4532,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullInfo,CHART,20,False
560,560,560,Chart Bug 20 - Weak Oracle,10198,59415,735,4835,2,6,10,161,28,192,1571,7759,0,1,org.jfree.chart.junit.LineChartTests.testDrawWithNullInfo,CHART,20,False
561,561,561,Chart Bug 1 - Weak Oracle,7160,3663185,618,225116,1,1,29,72606,29,158,1081,3996,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanHorizontal,CHART,1,False
562,562,562,Chart Bug 6 - Weak Oracle,248,545,42,97,0,0,0,0,0,0,25,45,0,1,org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testSerialization,CHART,6,False
563,563,563,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testSerialization,CHART,6,False
564,564,564,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testCloning,CHART,6,False
565,565,565,Chart Bug 20 - Weak Oracle,1597,3586,123,305,0,0,2,2,0,0,213,495,0,1,org.jfree.chart.junit.LineChartTests.testReplaceDataset,CHART,20,False
566,566,566,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testEquals,CHART,6,False
567,567,567,Chart Bug 6 - Weak Oracle,218,479,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testEquals,CHART,6,False
568,568,568,Chart Bug 20 - Weak Oracle,8752,33035,678,2724,1,1,14,84,33,112,1365,4556,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,CHART,20,False
569,569,569,Chart Bug 20 - Weak Oracle,1182,1618,76,100,0,0,2,2,1,1,144,183,0,1,org.jfree.chart.junit.GanttChartTests.testSetSeriesToolTipGenerator,CHART,20,False
570,570,570,Chart Bug 20 - Weak Oracle,10743,130567,819,11382,1,2,20,422,30,363,1633,19166,0,2,org.jfree.chart.junit.GanttChartTests.testDrawWithNullInfo2,CHART,20,False
571,571,571,Chart Bug 4 - Weak Oracle,11515,88343,802,7745,3,6,17,316,30,353,1767,11595,0,1,org.jfree.chart.annotations.junit.XYTitleAnnotationTests.testDrawWithNullInfo,CHART,4,False
572,572,572,Chart Bug 20 - Weak Oracle,10578,53039,765,4056,1,3,17,124,29,141,1631,7147,0,1,org.jfree.chart.junit.WaterfallChartTests.testDrawWithNullInfo,CHART,20,False
573,573,573,Chart Bug 20 - Weak Oracle,483,1173,38,83,0,0,0,0,0,0,67,145,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testRemoveSubplot,CHART,20,False
574,574,574,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testCloning,CHART,6,False
575,575,575,Chart Bug 7 - Weak Oracle,382,512,25,31,0,0,0,0,2,2,67,86,0,9,org.jfree.data.time.junit.TimePeriodValuesTests.testAdd,CHART,7,False
576,576,576,Chart Bug 6 - Weak Oracle,218,485,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testSerialization,CHART,6,False
577,577,577,Chart Bug 20 - Weak Oracle,9746,45881,690,3607,1,2,17,133,28,132,1496,6202,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testDrawWithNullInfo,CHART,20,False
578,578,578,Chart Bug 2 - Weak Oracle,247,307,18,19,0,0,2,2,0,0,41,52,0,6,org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateDomainBounds,CHART,2,False
580,580,580,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testHashcode,CHART,6,False
