,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
2241,Time Bug 25 - Weak Oracle,326,1520,26,121,0,0,1,3,1,3,34,133,0,8,org.joda.time.TestInterval_Basics.testToPeriod_PeriodType2,TIME,25
2242,Time Bug 5 - Weak Oracle,198,379,15,38,1,1,1,1,1,1,25,35,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_monthsWeeks,TIME,5
2243,Time Bug 4 - Weak Oracle,454,830,28,66,0,0,1,1,0,0,70,117,0,3,org.joda.time.TestLocalDate_Basics.testCompareTo,TIME,4
2244,Time Bug 19 - Weak Oracle 1,1309,6328,77,459,5,42,4,17,6,35,193,670,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetDayOfWeek,TIME,19
2245,Time Bug 26 - Weak Oracle,324,445,24,34,1,1,0,0,2,2,40,45,0,6,org.joda.time.TestLocalDate_Basics.testToDateTimeAtCurrentTime_Zone,TIME,26
2246,Time Bug 25 - Weak Oracle,2707,18015,226,1481,4,30,5,38,6,66,343,2058,0,1,org.joda.time.TestYearMonthDay_Constructors.testConstructor_DateTimeZone,TIME,25
2247,Time Bug 26 - Weak Oracle,652,1547,62,180,2,4,2,2,5,9,72,144,0,3,org.joda.time.TestDateMidnight_Basics.testToString,TIME,26
2248,Time Bug 20 - Weak Oracle 1,504,8082,33,388,0,0,3,208,0,0,77,778,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseZoneDawsonCreek,TIME,20
2249,Time Bug 25 - Weak Oracle,118,124,13,13,0,0,0,0,0,0,11,11,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalYearOfEra,TIME,25
2250,Time Bug 26 - Weak Oracle,120,169,12,16,0,0,0,0,0,0,12,14,0,2,org.joda.time.TestYearMonthDay_Basics.testToDateMidnight_Zone,TIME,26
2251,Time Bug 19 - Weak Oracle 1,1229,5832,78,439,5,36,4,17,6,35,176,586,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetYear,TIME,19
2252,Time Bug 25 - Weak Oracle,118,124,13,13,0,0,0,0,0,0,11,11,0,2,org.joda.time.TestYearMonthDay_Basics.testToDateTime_nullTOD_Zone,TIME,25
2253,Time Bug 24 - Weak Oracle,513,1462,28,125,2,13,1,1,3,13,88,158,0,1,org.joda.time.TestLocalDateTime_Constructors.testConstructor_ObjectString4,TIME,24
2254,Time Bug 19 - Weak Oracle 1,1049,4062,81,351,5,27,4,17,6,29,118,350,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RI_RI5,TIME,19
2255,Time Bug 6 - Weak Oracle,378,394,28,28,1,1,0,0,1,1,47,50,0,2,org.joda.time.convert.TestReadableIntervalConverter.testSetIntoInterval_Object3,TIME,6
2256,Time Bug 19 - Weak Oracle 1,1124,5374,74,424,4,22,4,18,6,40,157,471,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_Object3,TIME,19
2257,Time Bug 19 - Weak Oracle 2,1421,5996,87,471,4,22,7,22,6,40,211,543,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_Object3,TIME,19
2258,Time Bug 19 - Weak Oracle 1,1635,7437,129,738,6,52,9,23,9,49,192,656,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextWeekOfWeekyear,TIME,19
2259,Time Bug 25 - Weak Oracle,923,2078,88,243,3,6,5,5,8,13,103,187,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDayOfWeek_int1,TIME,25
2260,Time Bug 19 - Weak Oracle 1,1409,13513,112,1285,6,214,6,61,7,95,153,1106,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI4,TIME,19
2261,Time Bug 26 - Weak Oracle,467,934,48,101,1,2,0,0,0,0,62,111,0,16,org.joda.time.TestDateTimeComparator.testBasicComps5,TIME,26
2262,Time Bug 24 - Weak Oracle,272,746,12,40,1,12,1,4,1,12,52,96,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_ObjectString3,TIME,24
2263,Time Bug 26 - Weak Oracle,226,321,20,28,1,1,0,0,1,1,21,25,0,14,org.joda.time.TestDateTime_Basics.testPlusMillis_int,TIME,26
2264,Time Bug 7 - Weak Oracle,1226,3876,108,462,3,12,3,6,4,11,149,348,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_offsetParsed,TIME,7
2265,Time Bug 25 - Weak Oracle,411,1860,26,155,0,0,1,3,1,3,51,156,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long_Chronology1,TIME,25
2266,Time Bug 19 - Weak Oracle 1,1186,5218,86,434,5,27,4,20,7,32,137,438,0,4,org.joda.time.TestMutablePeriod_Constructors.testConstructor_RI_RD_PeriodType1,TIME,19
2267,Time Bug 19 - Weak Oracle 1,837,3029,74,344,3,9,3,6,5,18,99,298,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundCeiling_Gaza,TIME,19
2268,Time Bug 26 - Weak Oracle,648,1464,61,171,2,4,2,2,5,9,81,149,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundCeiling_Gaza,TIME,26
2269,Time Bug 19 - Weak Oracle 1,1072,5094,76,445,5,43,4,17,6,37,139,434,0,1,org.joda.time.convert.TestStringConverter.testGetDateTime2,TIME,19
2270,Time Bug 19 - Weak Oracle 1,1548,8367,122,837,7,57,6,22,8,51,193,729,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyWithMinimumValueDayOfMonth,TIME,19
2271,Time Bug 22 - Weak Oracle,1969,25746,145,2137,5,97,5,103,7,168,244,2187,0,1,org.joda.time.TestMutablePeriod_Updates.testAdd_RInterval2,TIME,22
2272,Time Bug 19 - Weak Oracle 2,630,1461,56,155,2,4,1,3,3,7,71,136,0,1,org.joda.time.TestDateTimeZoneCutover.testDateTimeCreation_london,TIME,19
2273,Time Bug 25 - Weak Oracle,145,159,12,13,0,0,0,0,0,0,15,16,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI6,TIME,25
2274,Time Bug 23 - Weak Oracle,4446,33936,289,2985,7,63,13,57,11,75,613,3956,0,1,org.joda.time.TestDateTimeComparator.testBasicComps5,TIME,23
2275,Time Bug 23 - Weak Oracle,2251,10666,182,850,1,12,4,14,1,12,325,1508,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_Object2,TIME,23
2276,Time Bug 26 - Weak Oracle,685,2020,68,233,2,5,2,2,5,11,77,195,0,1,org.joda.time.TestDateMidnight_Basics.testToString_DTFormatter,TIME,26
2277,Time Bug 19 - Weak Oracle 1,1173,5214,78,405,5,42,4,17,6,35,156,510,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetSecondOfDay,TIME,19
2278,Time Bug 19 - Weak Oracle 1,1472,8724,100,698,5,60,4,25,6,53,222,834,0,1,org.joda.time.TestLocalTime_Basics.testToDateTimeTodayDefaultZone,TIME,19
2279,Time Bug 24 - Weak Oracle,108,131,7,8,1,2,0,0,1,2,19,20,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_zoneId_noColon_parseZ,TIME,24
2280,Time Bug 25 - Weak Oracle,908,2336,73,229,4,11,4,6,5,15,104,204,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetWeekOfWeekyear,TIME,25
2281,Time Bug 4 - Weak Oracle,936,2682,105,282,0,0,1,4,0,0,132,301,0,1,org.joda.time.TestPartial_Basics.testWith3b,TIME,4
2282,Time Bug 24 - Weak Oracle,261,311,31,39,0,0,2,2,2,2,37,41,0,1,org.joda.time.TestStringConvert.testDateTime,TIME,24
2283,Time Bug 26 - Weak Oracle,732,1632,66,184,2,4,3,3,5,9,85,155,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_day_NewYork_Autumn_preCutover,TIME,26
2284,Time Bug 25 - Weak Oracle,894,2058,86,239,2,6,5,5,7,13,100,186,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfSecond_int1,TIME,25
2285,Time Bug 25 - Weak Oracle,216,625,12,44,1,4,0,0,1,4,24,56,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString5,TIME,25
2286,Time Bug 25 - Weak Oracle,341,1060,21,77,0,0,1,2,1,2,43,88,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long_NoHours,TIME,25
2287,Time Bug 20 - Weak Oracle 1,1006,3239,96,340,3,12,5,12,6,20,129,303,0,3,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseOffsetAndZone,TIME,20
2288,Time Bug 19 - Weak Oracle 1,654,1470,61,171,2,4,2,2,5,9,79,147,0,2,org.joda.time.TestDateTimeZoneCutover.test_DateTime_plusDay_Gaza,TIME,19
2289,Time Bug 10 - Weak Oracle,581,1526,41,133,1,2,2,3,2,7,90,168,0,1,org.joda.time.TestMonths.testFactory_monthsBetween_RPartial_MonthDay,TIME,10
2290,Time Bug 24 - Weak Oracle,1210,2629,108,254,1,4,0,0,1,4,126,233,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor2_Object_Chronology,TIME,24
2291,Time Bug 26 - Weak Oracle,744,2947,71,343,3,14,3,3,5,16,86,283,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextWeekOfWeekyear,TIME,26
2292,Time Bug 19 - Weak Oracle 1,954,4010,75,363,5,36,4,17,6,29,101,333,0,1,org.joda.time.TestDateTime_Basics.testWithFieldAdded4,TIME,19
2293,Time Bug 24 - Weak Oracle,100,106,12,12,0,0,0,0,0,0,15,15,0,4,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_offsetParsed,TIME,24
2294,Time Bug 4 - Weak Oracle,467,857,26,70,0,0,4,4,0,0,69,116,0,3,org.joda.time.TestLocalDateTime_Basics.testCompareTo,TIME,4
2295,Time Bug 25 - Weak Oracle,820,8139,73,918,2,20,4,19,5,45,93,776,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_NewYork_Autumn,TIME,25
2296,Time Bug 14 - Weak Oracle,491,797,37,69,1,1,1,1,2,3,75,98,0,1,org.joda.time.TestMonthDay_Basics.testPlusDays_int_fromLeap,TIME,14
2297,Time Bug 26 - Weak Oracle,758,3212,68,377,5,14,2,4,6,19,88,301,0,1,org.joda.time.TestDateTime_Properties.testPropertySetYear,TIME,26
2298,Time Bug 25 - Weak Oracle,1219,5745,68,465,4,14,3,8,4,24,165,470,0,1,org.joda.time.TestDateMidnight_Basics.testPlusMonths_int,TIME,25
2299,Time Bug 19 - Weak Oracle 1,1022,4210,78,378,6,37,4,17,6,29,110,348,0,1,org.joda.time.TestDateMidnight_Basics.testWithField2,TIME,19
2300,Time Bug 26 - Weak Oracle,231,326,20,28,1,1,0,0,1,1,22,26,0,14,org.joda.time.TestDateTime_Basics.testMinus_RP,TIME,26
2301,Time Bug 19 - Weak Oracle 1,1063,4219,85,380,5,36,4,17,6,29,120,363,0,1,org.joda.time.TestDuration_Basics.testToIntervalFrom,TIME,19
2302,Time Bug 6 - Weak Oracle,3875,23917,288,2129,4,12,4,10,6,27,537,3068,0,4,org.joda.time.convert.TestCalendarConverter.testGetChronology_Object_nullChronology,TIME,6
2303,Time Bug 19 - Weak Oracle 1,1542,5708,129,537,5,19,8,21,10,40,189,515,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMinuteOfDay_int2,TIME,19
2304,Time Bug 6 - Weak Oracle,551,727,36,59,3,3,2,4,1,1,92,112,0,1,org.joda.time.chrono.TestGJChronology.testLeapYearRulesConstructionInvalid,TIME,6
2305,Time Bug 6 - Weak Oracle,2321,8331,198,935,6,63,10,22,5,23,292,799,0,1,org.joda.time.format.TestDateTimeFormatter.testParseLocalDateTime_monthDay_feb29,TIME,6
2306,Time Bug 26 - Weak Oracle,149,192,12,16,0,0,0,0,0,0,15,17,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_long1_Chronology,TIME,26
2307,Time Bug 19 - Weak Oracle 1,1475,5611,122,545,7,44,7,20,8,38,167,484,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyRoundCeilingHourOfDay,TIME,19
2308,Time Bug 4 - Weak Oracle,1135,4057,105,396,0,0,1,2,0,0,171,506,0,2,org.joda.time.TestPartial_Basics.testGetFormatter1,TIME,4
2309,Time Bug 25 - Weak Oracle,113,113,10,10,0,0,0,0,0,0,12,12,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_simple,TIME,25
2310,Time Bug 25 - Weak Oracle,4967,40759,389,4447,5,42,14,37,12,56,715,3973,0,2,org.joda.time.TestInterval_Constructors.testConstructor_Object1,TIME,25
2311,Time Bug 9 - Weak Oracle,285,343,32,41,0,0,2,2,2,2,37,42,0,3,org.joda.time.format.TestDateTimeFormatterBuilder.test_localParseWrongOffsetAndZone,TIME,9
2312,Time Bug 25 - Weak Oracle,1293,8748,93,692,4,30,4,34,7,64,162,790,0,2,org.joda.time.TestDateTime_Properties.testPropertyGetDifferenceHourOfDay,TIME,25
2313,Time Bug 26 - Weak Oracle,848,1869,84,226,2,5,5,5,7,12,90,167,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfDay_int1,TIME,26
2314,Time Bug 19 - Weak Oracle 2,694,3183,44,248,1,4,1,4,3,12,93,275,0,1,org.joda.time.TestYearMonth_Basics.testToDateTime_RI,TIME,19
2315,Time Bug 10 - Weak Oracle,23,23,0,0,0,0,0,0,0,0,4,4,0,12,org.joda.time.TestMonths.testFactory_monthsBetween_RPartial_YearMonth,TIME,10
2316,Time Bug 25 - Weak Oracle,827,13151,75,1460,2,32,4,36,5,72,93,1251,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Guatemata_Autumn,TIME,25
2317,Time Bug 25 - Weak Oracle,71,71,7,7,0,0,0,0,0,0,5,5,0,2,org.joda.time.convert.TestStringConverter.testGetInstantMillis_Object,TIME,25
2318,Time Bug 9 - Weak Oracle,530,655,41,65,0,0,8,9,2,2,68,72,0,1,org.joda.time.tz.TestCompiler.test_Amman_2005,TIME,9
2319,Time Bug 9 - Weak Oracle,453,561,30,52,0,0,6,6,2,2,62,66,0,1,org.joda.time.tz.TestCompiler.test_Amman_2005,TIME,9
2320,Time Bug 9 - Weak Oracle,514,639,37,61,0,0,8,9,2,2,67,71,0,1,org.joda.time.tz.TestCompiler.test_Amman_2005,TIME,9
2321,Time Bug 19 - Weak Oracle 1,1210,4274,79,346,4,15,4,17,6,29,162,396,0,2,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int,TIME,19
2322,Time Bug 26 - Weak Oracle,1486,12114,123,1108,6,95,6,48,7,88,168,1036,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldDayOfYear,TIME,26
2323,Time Bug 25 - Weak Oracle,284,768,27,75,2,2,0,0,0,0,24,70,0,1,org.joda.time.TestMutableDateTime_Basics.testRounding8,TIME,25
2324,Time Bug 26 - Weak Oracle,558,1501,32,113,0,0,5,10,0,0,79,165,0,2,org.joda.time.TestYearMonth_Basics.testToInterval,TIME,26
2325,Time Bug 25 - Weak Oracle,1139,4902,65,396,3,11,3,8,4,24,154,406,0,1,org.joda.time.TestDateTime_Basics.testPlusDays_int,TIME,25
2326,Time Bug 24 - Weak Oracle,1042,4190,85,381,5,36,4,17,6,29,117,353,0,3,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_zone3,TIME,24
2327,Time Bug 19 - Weak Oracle 1,1162,5493,77,433,4,22,4,18,6,40,162,481,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_RI1,TIME,19
2328,Time Bug 19 - Weak Oracle 2,1418,6071,89,479,4,22,7,22,6,40,208,544,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_RI1,TIME,19
2329,Time Bug 19 - Weak Oracle 1,779,6018,71,685,2,16,4,15,5,36,91,594,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_plusHour_Gaza,TIME,19
2330,Time Bug 6 - Weak Oracle,1660,4534,137,462,4,12,7,17,6,20,204,419,0,1,org.joda.time.format.TestDateTimeFormatter.testParseLocalDate_year_month_week_2014,TIME,6
2331,Time Bug 25 - Weak Oracle,1140,4840,65,387,3,11,3,8,4,24,154,403,0,1,org.joda.time.TestDateTime_Basics.testMinusYears_int,TIME,25
2332,Time Bug 25 - Weak Oracle,1457,12045,121,1242,6,47,7,42,8,74,174,1108,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Moscow_Autumn,TIME,25
2333,Time Bug 26 - Weak Oracle,396,503,21,38,0,0,0,0,0,0,67,71,0,2,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int_Chronology,TIME,26
2334,Time Bug 25 - Weak Oracle,229,333,19,36,0,0,2,2,1,1,17,22,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RP7,TIME,25
2335,Time Bug 25 - Weak Oracle,149,155,15,15,0,0,0,0,0,0,18,18,0,2,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortDate,TIME,25
2336,Time Bug 4 - Weak Oracle,884,1560,85,144,0,0,1,1,0,0,134,203,0,1,org.joda.time.TestPartial_Basics.testGetFormatter3,TIME,4
2337,Time Bug 26 - Weak Oracle,94,137,8,12,0,0,0,0,0,0,8,10,0,8,org.joda.time.TestDateMidnight_Basics.testWithMillis_long,TIME,26
2338,Time Bug 15 - Weak Oracle,113,157,11,13,0,0,0,0,0,0,15,20,0,1,org.joda.time.TestInterval_Basics.testWithDurationBeforeEnd1,TIME,15
2339,Time Bug 19 - Weak Oracle 1,1163,4634,84,396,6,28,4,17,6,33,144,407,0,1,org.joda.time.TestLocalDate_Constructors.testConstructor_nullDateTimeZone,TIME,19
2340,Time Bug 24 - Weak Oracle,350,793,27,72,1,3,0,0,2,4,37,68,0,1,org.joda.time.TestYearMonthDay_Constructors.testConstructor_ObjectString2,TIME,24
2341,Time Bug 26 - Weak Oracle,136,182,7,11,0,0,0,0,0,0,19,21,0,2,org.joda.time.TestDateMidnight_Basics.testToGregorianCalendar,TIME,26
2342,Time Bug 26 - Weak Oracle,390,1291,22,92,1,5,0,0,3,9,60,116,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_int_int_int1,TIME,26
2343,Time Bug 6 - Weak Oracle,540,1055,40,96,4,10,1,1,4,9,76,106,0,1,org.joda.time.chrono.TestGJDate.test_plusYears_positiveToZero_crossCutover,TIME,6
2344,Time Bug 25 - Weak Oracle,915,1902,86,226,2,4,4,4,7,11,112,188,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfSecond_int2,TIME,25
2345,Time Bug 26 - Weak Oracle,144,196,15,19,0,0,0,0,0,0,14,16,0,38,org.joda.time.TestDateMidnight_Basics.testWithDurationAdded_RP_int,TIME,26
2346,Time Bug 19 - Weak Oracle 1,1539,5708,129,537,5,19,8,21,10,40,189,515,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfMinute_int2,TIME,19
2347,Time Bug 7 - Weak Oracle,1535,5193,118,561,3,6,3,7,4,17,205,489,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_chrono,TIME,7
2348,Time Bug 4 - Weak Oracle,934,2682,105,282,0,0,1,4,0,0,132,301,0,1,org.joda.time.TestPartial_Basics.testWith3a,TIME,4
2349,Time Bug 19 - Weak Oracle 1,1023,4367,68,344,4,15,4,18,6,31,124,387,0,2,org.joda.time.TestDateTime_Properties.testPropertyLeapYear,TIME,19
2350,Time Bug 19 - Weak Oracle 1,1483,5618,125,515,7,21,6,19,8,38,167,491,0,2,org.joda.time.TestMutableDateTime_Basics.testRounding3,TIME,19
2351,Time Bug 25 - Weak Oracle,1869,37959,159,3635,8,250,9,115,9,262,213,3365,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldDayOfYear,TIME,25
2352,Time Bug 24 - Weak Oracle,386,1417,37,137,4,12,0,0,1,4,41,135,0,4,org.joda.time.TestDateTimeComparator.testDOM,TIME,24
2353,Time Bug 19 - Weak Oracle 1,981,4043,79,367,5,36,4,17,6,29,106,338,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalMonthOfYear,TIME,19
2354,Time Bug 4 - Weak Oracle,794,1415,73,126,0,0,1,1,0,0,126,192,0,1,org.joda.time.TestPartial_Basics.testToString4,TIME,4
2355,Time Bug 25 - Weak Oracle,914,2995,77,328,2,10,3,3,5,18,126,318,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_withHourZero_Gaza,TIME,25
2356,Time Bug 25 - Weak Oracle,229,333,19,36,0,0,2,2,1,1,17,22,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RP_RI7,TIME,25
2357,Time Bug 25 - Weak Oracle,194,214,20,22,0,0,0,0,0,0,23,24,0,2,org.joda.time.TestLocalDate_Basics.testToInterval_Zone_noMidnight,TIME,25
2358,Time Bug 19 - Weak Oracle 1,1155,5205,78,410,4,15,4,21,7,32,139,446,0,5,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long_NoMonths,TIME,19
2359,Time Bug 26 - Weak Oracle,291,586,24,55,1,2,0,0,0,0,36,59,0,16,org.joda.time.TestDateTimeComparator.testBasicComps4,TIME,26
2360,Time Bug 25 - Weak Oracle,1711,21239,143,2131,6,141,7,58,8,134,202,1897,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextMonthOfYear,TIME,25
2361,Time Bug 26 - Weak Oracle,1487,9176,121,801,5,34,8,38,9,68,170,804,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddYear,TIME,26
2362,Time Bug 26 - Weak Oracle,318,512,19,39,0,0,0,0,1,1,44,54,0,1,org.joda.time.TestDateTime_Basics.testWithDate_int_int_int,TIME,26
2363,Time Bug 25 - Weak Oracle,117,123,13,13,0,0,0,0,0,0,11,11,0,1,org.joda.time.TestLocalDateTime_Basics.testToDateTime_nullRI,TIME,25
2364,Time Bug 25 - Weak Oracle,689,1572,66,177,2,4,3,5,5,9,74,143,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_constructor_Moscow_Autumn,TIME,25
2365,Time Bug 5 - Weak Oracle,211,397,16,29,1,1,2,2,2,2,27,45,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_years,TIME,5
2366,Time Bug 24 - Weak Oracle,166,338,18,34,0,0,0,0,0,0,12,20,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_timeElementParser,TIME,24
2367,Time Bug 19 - Weak Oracle 1,1186,5218,86,434,5,27,4,20,7,32,137,438,0,4,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RD_PeriodType1,TIME,19
2368,Time Bug 19 - Weak Oracle 1,1568,7265,124,701,7,56,6,20,8,43,190,607,0,3,org.joda.time.TestDateMidnight_Properties.testPropertyRoundHalfCeilingMonthOfYear,TIME,19
2369,Time Bug 8 - Weak Oracle,493,601,36,58,0,0,8,8,2,2,64,68,0,1,org.joda.time.tz.TestCompiler.test_Amman_2006,TIME,8
2370,Time Bug 8 - Weak Oracle,506,614,40,62,0,0,8,8,2,2,65,69,0,1,org.joda.time.tz.TestCompiler.test_Amman_2006,TIME,8
2371,Time Bug 5 - Weak Oracle,65,65,7,7,0,0,1,1,1,1,10,10,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_yearMonth2,TIME,5
2372,Time Bug 25 - Weak Oracle,912,1902,86,226,2,4,4,4,7,11,112,188,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfMinute_int2,TIME,25
2373,Time Bug 26 - Weak Oracle,644,1460,59,169,2,4,2,2,5,9,81,149,0,2,org.joda.time.TestDateTimeZoneCutover.test_DateTime_addWrapFieldDay_Gaza,TIME,26
2374,Time Bug 25 - Weak Oracle,551,2636,24,149,2,11,2,10,3,20,87,281,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetWeekOfWeekyear,TIME,25
2375,Time Bug 19 - Weak Oracle 1,1085,4915,78,397,4,15,4,18,7,34,122,441,0,3,org.joda.time.TestHours.testFactory_hoursBetween_RInstant,TIME,19
2376,Time Bug 3 - Weak Oracle,744,1622,68,177,2,4,4,6,5,9,83,151,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMinutes_int_dstOverlapSummer_addZero,TIME,3
2377,Time Bug 19 - Weak Oracle 1,1036,4031,79,331,4,15,4,17,6,29,124,358,0,2,org.joda.time.TestInstant_Constructors.testParse_formatter,TIME,19
2378,Time Bug 25 - Weak Oracle,340,392,18,22,0,0,2,2,1,1,51,53,0,7,org.joda.time.TestDateTime_Properties.testPropertyEqualsHashCodeYear,TIME,25
2379,Time Bug 19 - Weak Oracle 1,1187,9923,80,689,5,34,7,42,6,68,159,1066,0,2,org.joda.time.TestDateTime_Properties.testPropertyEqualsHashCodeStrict,TIME,19
2380,Time Bug 25 - Weak Oracle,772,6029,71,687,2,16,4,15,5,36,91,596,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Gaza,TIME,25
2381,Time Bug 25 - Weak Oracle,855,3311,74,365,3,9,3,9,5,18,98,308,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_minute_NewYork_Spring_postCutover,TIME,25
2382,Time Bug 25 - Weak Oracle,1026,3502,85,376,2,10,4,5,5,18,134,343,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourBack_Moscow_Spring,TIME,25
2383,Time Bug 25 - Weak Oracle,346,1534,22,104,0,0,0,0,1,4,50,218,0,3,org.joda.time.TestMinutes.testFactory_minutesIn_RInterval,TIME,25
2384,Time Bug 19 - Weak Oracle 1,1545,5889,131,551,5,21,9,23,10,42,178,512,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfDay_int1,TIME,19
2385,Time Bug 19 - Weak Oracle 1,3011,30327,253,2481,5,101,7,99,7,161,373,3123,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_DateTimeZone,TIME,19
2386,Time Bug 24 - Weak Oracle,3673,50312,270,4370,4,48,6,66,6,100,510,6544,0,2,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology8,TIME,24
2387,Time Bug 25 - Weak Oracle,341,1060,21,77,0,0,1,2,1,2,43,88,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long_NoSeconds,TIME,25
2388,Time Bug 24 - Weak Oracle,266,487,27,62,0,0,3,8,2,4,35,51,0,2,org.joda.time.TestDateTimeZone.testForOffsetHours_int,TIME,24
2389,Time Bug 25 - Weak Oracle,562,3616,43,295,0,0,1,4,2,12,68,371,0,3,org.joda.time.TestMonths.testFactory_monthsIn_RInterval,TIME,25
2390,Time Bug 15 - Weak Oracle,12,12,1,1,0,0,0,0,0,0,2,2,0,2,org.joda.time.field.TestFieldUtils.testSafeMultiplyLongInt,TIME,15
2391,Time Bug 3 - Weak Oracle,744,1622,68,177,2,4,4,6,5,9,83,151,0,1,org.joda.time.TestMutableDateTime_Adds.testAddSeconds_int_dstOverlapSummer_addZero,TIME,3
2392,Time Bug 25 - Weak Oracle,1337,12587,98,1095,6,91,4,47,6,87,163,1055,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyAddLongMonthOfYear,TIME,25
2393,Time Bug 19 - Weak Oracle 1,803,35983,54,2659,2,194,5,52,1,192,109,3620,0,3,org.joda.time.format.TestTextFields.testHalfdayNames,TIME,19
2394,Time Bug 26 - Weak Oracle,129,178,13,17,0,0,0,0,0,0,14,16,0,4,org.joda.time.TestDateMidnight_Basics.testEqualsHashCode,TIME,26
